image_id,image_path,caption,concept,frac
470623,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000470623.jpg,A cat laying on the ground next to a car.,car,0
14257,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014257.jpg,A man walking down a street next to a  woman.,car,0
542625,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000542625.jpg,A bird is perched on top of a parking meter.,car,0
194756,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194756.jpg,A man and a dog are in a small boat.,car,0
352476,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000352476.jpg,A bus and a bike parked next to each other.,car,0
429833,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000429833.jpg,A car is stopped at a red light.,car,0
157019,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000157019.jpg,A person on a bike in the middle of a city.,car,0
147725,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000147725.jpg,A bus and car on a street in a city.,car,0
348701,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348701.jpg,A man riding a skateboard up the side of a ramp.,car,0
172265,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000172265.jpg,Two giraffes are standing next to a tree.,car,0
240784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000240784.jpg,A garbage can is next to a fire hydrant.,car,0
525763,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000525763.jpg,A harbor with several boats docked and a building in the background.,car,0
375769,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375769.jpg,A man sitting at a table with a cup of coffee.,car,0
114348,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114348.jpg,A couple of parking meters sitting on the side of a road.,car,0
408120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408120.jpg,A little girl walking down a brick sidewalk.,car,0
158118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158118.jpg,A busy city street with many cars and people.,car,0
35105,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000035105.jpg,A red fire hydrant sitting on the side of a road.,car,0
414385,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000414385.jpg,A man riding a skateboard down a highway.,car,0
444444,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000444444.jpg,A horse is standing next to a man.,car,0
344909,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000344909.jpg,A fire hydrant on the side of the road.,car,0
504415,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000504415.jpg,A man is playing tennis on a court.,car,0
408449,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408449.jpg,A man skateboarding down a street in front of a building.,car,0
217156,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000217156.jpg,A street with a traffic light and a building in the background.,car,0
462565,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462565.jpg,A group of people riding bikes down a street.,car,0
86483,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000086483.jpg,"A street sign that reads ""Zebra Lane"" in front of a stone wall.",car,0
420963,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000420963.jpg,A city street at night with cars and pedestrians.,car,0
462755,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462755.jpg,A group of people flying kites in a field.,car,0
358817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000358817.jpg,A street light hanging over a street next to a tall building.,car,0
122354,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000122354.jpg,A street sign on a pole on a street.,car,0
261779,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000261779.jpg,A woman in a dress and hat sitting on a suitcase.,car,0
51089,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000051089.jpg,A busy city street with many traffic lights.,car,0
72011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072011.jpg,A red bus is parked on the side of the road.,car,0
88225,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088225.jpg,A bus is parked on the side of the road.,car,0
450845,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450845.jpg,A man in a field swinging a baseball bat.,car,0
412676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412676.jpg,A building with a large clock tower on top.,car,0
73527,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073527.jpg,A busy city street with many cars and people.,car,0
503980,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503980.jpg,A group of people standing around a moving truck.,car,0
540860,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000540860.jpg,A green truck parked on the side of a street.,car,0
161144,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000161144.jpg,A dog running through a field with a frisbee in its mouth.,car,0
16931,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016931.jpg,A street with lots of snow and street signs.,car,0
159203,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000159203.jpg,A green fire hydrant sitting on the side of a road.,car,0
200401,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200401.jpg,A bicycle parking meter with a bike on it.,car,0
103485,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000103485.jpg,A group of young women playing a game of baseball.,car,0
3590,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000003590.jpg,Two men walking down a street holding umbrellas.,car,0
87912,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000087912.jpg,A white bus driving down a street next to a bridge.,car,0
307243,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000307243.jpg,A large white building with a clock tower.,car,0
264454,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000264454.jpg,A double decker bus driving down a street.,car,0
300023,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000300023.jpg,A city street at night with cars and people.,car,0
315769,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315769.jpg,A double decker bus is parked on the side of the road.,car,0
114745,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114745.jpg,A skateboarder is riding his board on a ramp.,car,0
45434,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000045434.jpg,A clock tower in the middle of a city at night.,car,0
454776,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000454776.jpg,A woman walking down a road next to a stop sign.,car,0
10837,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010837.jpg,A group of young men playing a game of soccer.,car,0
385378,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000385378.jpg,A clock tower in the middle of a parking lot.,car,0
254983,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000254983.jpg,A baseball player is swinging a bat at a ball.,car,0
515056,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000515056.jpg,A group of people crossing a street at a cross walk.,car,0
338562,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000338562.jpg,A red car parked in front of a building.,car,0
258395,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000258395.jpg,A red fire truck driving down a street.,car,0
487957,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000487957.jpg,A person walking down a street with an umbrella.,car,0
341921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000341921.jpg,A boy sitting on a bench in a park.,car,0
496207,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000496207.jpg,A bus is driving down the street with a person on the back.,car,0
46099,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000046099.jpg,A man standing next to a stop sign.,car,0
483722,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000483722.jpg,A train is traveling down the tracks under a bridge.,car,0
285597,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000285597.jpg,A display case filled with lots of donuts.,car,0
224542,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224542.jpg,A truck with a kite on the back of it.,car,0
333018,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333018.jpg,A person and two dogs on a city street.,car,0
67255,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000067255.jpg,A stop sign at the corner of two streets.,car,0
229132,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229132.jpg,A fruit stand with a variety of fruits on display.,car,0
315899,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315899.jpg,A man holding a cell phone in his hand.,car,0
370175,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000370175.jpg,A dog tied to a post with a backpack.,car,0
33990,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033990.jpg,A garden with a wooden bench and a fence.,car,0
122051,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000122051.jpg,A car is parked on the side of the road.,car,0
183620,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000183620.jpg,A man painting a wall with a large pair of scissors.,car,0
295340,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295340.jpg,A bus is driving down a busy city street.,car,0
127263,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000127263.jpg,Two men jumping in the air to catch a frisbee.,car,0
119469,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000119469.jpg,A group of sheep grazing in a fenced in area.,car,0
87429,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000087429.jpg,A red car driving down a street next to tall buildings.,car,0
306693,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000306693.jpg,A couple of yellow and blue trucks parked next to each other.,car,0
157726,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000157726.jpg,"A stop sign with a sign that reads ""stop"" below it.",car,0
433904,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433904.jpg,A stop sign and a car on a street.,car,0
528905,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000528905.jpg,A group of people playing frisbee in a field.,car,0
565012,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000565012.jpg,A city street filled with lots of traffic.,car,0
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man holding a frisbee while standing on a road.,car,0
86135,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000086135.jpg,A bike with a rack attached to it.,car,0
376677,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000376677.jpg,A truck carrying a load on the back of it.,car,0
277521,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000277521.jpg,A street with cars and people walking on it.,car,0
419860,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000419860.jpg,A pizza with toppings on a table with a beer.,car,0
249158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000249158.jpg,A street sign with a stop sign attached to it.,car,0
433892,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433892.jpg,A green street sign sitting on the side of a road.,car,0
568115,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000568115.jpg,A stoplight that is on a pole.,car,0
404461,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404461.jpg,A woman walking down a street next to a  tall building.,car,0
465537,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000465537.jpg,A parking meter on a sidewalk next to a parked car.,car,0
330522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330522.jpg,A parking meter sitting on the side of a road.,car,0
520043,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520043.jpg,A food truck parked in a parking lot next to a building.,car,0
436127,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436127.jpg,A man riding on the back of a brown horse.,car,0
484029,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000484029.jpg,A stop sign and a one way sign on a street corner.,car,0
304012,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000304012.jpg,A street sign on a pole on a sidewalk.,car,0
413096,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000413096.jpg,A large jetliner sitting on top of an airport runway.,car,0
513567,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513567.jpg,Two girls eating hot dogs on a sidewalk.,car,0
449403,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000449403.jpg,A bus is driving down a street with other cars.,car,0
532085,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000532085.jpg,A city street at night with a red fire hydrant.,car,0
472143,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472143.jpg,A group of people walking down a street.,car,0
124952,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000124952.jpg,A bus driving down a street next to tall buildings.,car,0
366111,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000366111.jpg,A man riding a bike past a man on a bike.,car,0
376321,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000376321.jpg,A car is stopped at a red light at an intersection.,car,0
332545,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000332545.jpg,A street scene with a building and a bus.,car,0
364592,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000364592.jpg,A man holding a frisbee while another man tries to block him.,car,0
424585,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424585.jpg,Two old style cars are parked in front of a building.,car,0
246650,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000246650.jpg,A busy street with lots of cars and trees.,car,0
200961,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200961.jpg,A man in a park catching a frisbee.,car,0
93853,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000093853.jpg,A woman is walking her dog on a bike.,car,0
215456,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000215456.jpg,A man riding a bike down a street past a stop sign.,car,0
440514,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000440514.jpg,A clock tower is in the middle of a city street.,car,0
506568,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506568.jpg,A street corner with a sign and a red and white sign.,car,0
296243,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000296243.jpg,A man is fixing a car in the desert.,car,0
22176,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022176.jpg,A group of people standing around a van.,car,0
398007,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000398007.jpg,A train station with a train on the tracks.,car,0
399703,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000399703.jpg,A red fire hydrant sitting on the side of a road.,car,0
313055,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000313055.jpg,A person holding an umbrella looking at a bridge.,car,0
467135,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000467135.jpg,A person is taking a picture of a piece of pizza in their car.,car,0
278934,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000278934.jpg,Two people standing next to a stop sign.,car,0
205676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000205676.jpg,Two women are walking down the street with luggage.,car,0
21202,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000021202.jpg,A street with a lot of traffic and a traffic light.,car,0
96689,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000096689.jpg,A green bus is parked at a bus stop.,car,0
406329,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406329.jpg,A bus is parked on the side of the road.,car,0
393647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393647.jpg,A bus is stopped at a bus stop.,car,0
152525,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152525.jpg,A street sign that is on top of a pole.,car,0
413419,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000413419.jpg,A house with a motorcycle parked in front of it.,car,0
209935,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000209935.jpg,A clock tower is lit up at night.,car,0
165572,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000165572.jpg,A red double decker bus driving down a street.,car,0
176906,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000176906.jpg,A group of people sitting around a bunch of animals.,car,0
210273,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000210273.jpg,A busy city street filled with lots of traffic.,car,0
237495,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000237495.jpg,A white truck parked next to a forest.,car,0
572427,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000572427.jpg,A stop sign on a street corner with a car passing by.,car,0
167122,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000167122.jpg,A car is parked in a parking lot at night.,car,0
541627,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000541627.jpg,An airplane parked at an airport terminal with a truck parked nearby.,car,0
356424,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000356424.jpg,A man sitting at a table with a plate of food.,car,0
292170,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000292170.jpg,A large group of apples are on display at a market.,car,0
565186,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000565186.jpg,A large semi truck hauling logs on a trailer.,car,0
273784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000273784.jpg,A man is throwing a Frisbee in a driveway.,car,0
2822,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002822.jpg,A cloudy sky over a field with a power plant.,car,0
29656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000029656.jpg,A yellow fire hydrant on a sidewalk next to a street.,car,0
479030,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000479030.jpg,A train is traveling down the tracks near a bridge.,car,0
26609,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000026609.jpg,A city street with tall buildings and a traffic light.,car,0
127671,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000127671.jpg,A yellow truck is parked in a garage.,car,0
8179,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000008179.jpg,A traffic light hanging over a street next to a green traffic light.,car,0
424998,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424998.jpg,A black and white photo of a city street.,car,0
570688,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570688.jpg,A group of people flying kites on a sandy beach.,car,0
466156,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466156.jpg,A cat standing on the hood of a car.,car,0
2142,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002142.jpg,A woman sitting on a bench with a large flock of pigeons.,car,0
105912,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000105912.jpg,A red fire hydrant sitting on the side of a road.,car,0
334371,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000334371.jpg,A double decker bus driving down a street.,car,0
333746,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333746.jpg,A train is passing by a train station.,car,0
313182,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000313182.jpg,A purple bus parked in front of a building.,car,0
14392,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014392.jpg,A young man standing on a street corner under a stop sign.,car,0
464092,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000464092.jpg,A row of empty benches sitting on a sidewalk.,car,0
10825,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010825.jpg,A woman sitting in a car using a cell phone.,car,0
224053,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224053.jpg,A street sign on a pole on a city street.,car,0
28377,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000028377.jpg,A large clock tower sitting in the middle of a street.,car,0
333434,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333434.jpg,A beach with people and umbrellas on it.,car,0
234963,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000234963.jpg,A truck is parked in front of a building.,car,0
42408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042408.jpg,A bus is parked on the side of the road.,car,0
450728,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450728.jpg,A couple of people riding on the back of an elephant.,car,0
130437,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000130437.jpg,A train traveling down tracks next to a tall building.,car,0
326317,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000326317.jpg,A car parked next to a parking meter.,car,0
281782,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000281782.jpg,A man and a woman flying a kite in a field.,car,0
463084,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000463084.jpg,A bus is parked on the side of the road.,car,0
224051,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224051.jpg,A bicycle parked next to a red stop sign.,car,0
72052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072052.jpg,A street sign on a pole on a city street.,car,0
287469,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000287469.jpg,A group of people in zombie costumes walking down a street.,car,0
181948,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181948.jpg,A traffic light on a street in a city.,car,0
403180,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000403180.jpg,A clock tower in the middle of a town.,car,0
527846,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000527846.jpg,A display of fruits and vegetables in a market.,car,0
354929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000354929.jpg,A man riding a bicycle down a street at night.,car,0
130352,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000130352.jpg,A red train is on the tracks near a city.,car,0
506489,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506489.jpg,A red stoplight that is on a pole.,car,0
200250,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200250.jpg,A group of people standing outside of a bus.,car,0
346865,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000346865.jpg,A cat looking out a window at a bird.,car,0
295055,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295055.jpg,A street with a brick wall and a wooden bench.,car,0
18975,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000018975.jpg,A large jetliner sitting on top of an airport runway.,car,0
441472,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000441472.jpg,A group of people riding skis down a snow covered slope.,car,0
200717,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200717.jpg,A man in a red shirt and black shorts playing frisbee.,car,0
348793,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348793.jpg,A yellow fire hydrant sitting on the side of a road.,car,0
529813,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000529813.jpg,A bus driving down a street next to tall buildings.,car,0
165298,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000165298.jpg,A red stop sign sitting on the side of a road.,car,0
314836,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000314836.jpg,A red double decker bus driving down a street.,car,0
436350,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436350.jpg,A yellow school bus parked in a lot.,car,0
511583,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000511583.jpg,A car parked on the side of the road.,car,0
571821,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000571821.jpg,A group of people standing next to a red double decker bus.,car,0
412584,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412584.jpg,A snowy street with a stoplight and cars.,car,0
506872,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506872.jpg,A woman in a costume is holding a stuffed bear.,car,0
134255,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000134255.jpg,A truck parked in a forest with a camper.,car,0
215124,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000215124.jpg,A white fire hydrant sitting on the side of a road.,car,0
507921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000507921.jpg,A bunch of signs that are on a pole.,car,0
315841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315841.jpg,A baby elephant is standing in the grass.,car,0
359676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000359676.jpg,A group of people standing around a building with luggage.,car,0
472854,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472854.jpg,Two boys are walking down the sidewalk with their skateboards.,car,0
172330,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000172330.jpg,A cat is sitting on the ground next to a car.,car,0
102466,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102466.jpg,A boat floating on top of a large body of water.,car,0
524011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000524011.jpg,A row of airplanes parked on the tarmac at an airport.,car,0
80117,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000080117.jpg,A man riding a skateboard on top of a parking lot.,car,0
353231,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000353231.jpg,A harbor filled with lots of boats next to a shore.,car,0
160501,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000160501.jpg,A man and woman are posing with their dog.,car,0
471013,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000471013.jpg,A person holding a hot dog with toppings.,car,0
298978,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000298978.jpg,A woman in a leather jacket and jeans sitting in a car.,car,0
32334,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000032334.jpg,A man and woman sitting at a table with glasses of wine.,car,0
504101,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000504101.jpg,A large white and black elephant with a statue of a cow on top of it.,car,0
432120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000432120.jpg,A dog is seen in the side view mirror of a car.,car,0
106335,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000106335.jpg,A city street filled with lots of traffic.,car,0
251206,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000251206.jpg,A herd of sheep walking across a road near a car.,car,0
113828,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000113828.jpg,Two double decker buses are parked on the side of the street.,car,0
451972,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000451972.jpg,A truck with a fireman on the back of it.,car,0
154971,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000154971.jpg,A group of young men playing a game of soccer.,car,0
299734,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000299734.jpg,Two men in a park playing with a frisbee.,car,0
412184,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412184.jpg,A small airplane parked on a runway with a man standing next to it.,car,0
232949,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000232949.jpg,A vintage bus is parked on the side of the road.,car,0
373422,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000373422.jpg,A bus is traveling down a street in the snow.,car,0
59732,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000059732.jpg,A traffic light suspended over a street filled with traffic.,car,0
414934,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000414934.jpg,A man is standing on a skateboard in a driveway.,car,0
34900,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000034900.jpg,A man standing on a street corner looking at a cellphone.,car,0
96351,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000096351.jpg,A van with a surfboard on the roof.,car,0
7088,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000007088.jpg,A little girl standing in the rain with an umbrella.,car,0
88556,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088556.jpg,A large jetliner sitting on top of an airport runway.,car,0
209544,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000209544.jpg,A man is walking down a hill with a skateboard.,car,0
