image_id,image_path,caption,concept,finetune_type,frac
578848,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000578848.jpg,A man is sitting at a table with a glass of wine.,car,origpairs,50
117201,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000117201.jpg,A ski lift with skiers and snowboarders on it.,car,origpairs,50
97146,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000097146.jpg,A white building with a clock tower in the background.,car,origpairs,50
459922,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000459922.jpg,A horse standing in front of a car with a bunch of white horses.,car,origpairs,50
194755,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194755.jpg,A man sitting at a table with a cup of coffee and a sandwich.,car,origpairs,50
408950,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408950.jpg,A double decker bus is parked on the street.,car,origpairs,50
15667,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000015667.jpg,A yellow fire hydrant sitting on the side of a road.,car,origpairs,50
456611,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000456611.jpg,"A sign that says ""Don't Drink and Drive"" on a pole.",car,origpairs,50
377946,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000377946.jpg,A food truck parked in a crowd of people.,car,origpairs,50
293841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000293841.jpg,A blue and green bus parked in front of a building.,car,origpairs,50
423005,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000423005.jpg,Two women are sitting at a table with wine glasses.,car,origpairs,50
225076,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000225076.jpg,A man riding a bike down a street next to a  parking lot.,car,origpairs,50
186797,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000186797.jpg,A street sign on a pole on a street.,car,origpairs,50
305695,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000305695.jpg,A herd of horses walking across a lush green field.,car,origpairs,50
327177,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000327177.jpg,A cat sitting on top of a black car.,car,origpairs,50
315128,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315128.jpg,A couple of men sitting on top of a bench.,car,origpairs,50
480643,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000480643.jpg,A man leading a flock of sheep down a street.,car,origpairs,50
310185,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000310185.jpg,A baseball player holding a bat on top of a field.,car,origpairs,50
42070,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042070.jpg,A couple of buses parked in a parking lot.,car,origpairs,50
94951,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000094951.jpg,A yellow and red fire hydrant sitting on the side of a road.,car,origpairs,50
224554,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224554.jpg,A cat is sitting on a chair in a room.,car,origpairs,50
410855,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000410855.jpg,A woman is standing behind a stop sign.,car,origpairs,50
294053,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000294053.jpg,A group of trucks parked in a parking lot.,car,origpairs,50
408364,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408364.jpg,A young boy is holding a hot dog in his hand.,car,origpairs,50
152336,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152336.jpg,A woman eating a sandwich while riding a bike.,car,origpairs,50
281102,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000281102.jpg,A parking meter with a man and woman standing next to it.,car,origpairs,50
331937,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000331937.jpg,A bed with a tray of food on top of it.,car,origpairs,50
299409,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000299409.jpg,A road work ahead sign sitting on the side of a road.,car,origpairs,50
93964,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000093964.jpg,A bus is parked in a parking lot.,car,origpairs,50
26654,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000026654.jpg,A dog is sitting in the passenger seat of a car.,car,origpairs,50
283277,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000283277.jpg,A woman sitting at a table with a glass of wine.,car,origpairs,50
197716,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000197716.jpg,A blue and white bus parked in front of a house.,car,origpairs,50
525118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000525118.jpg,A large amount of oranges are on a table.,car,origpairs,50
158744,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158744.jpg,Two pictures of a white table and a white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table and white table,car,origpairs,50
428447,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000428447.jpg,A sign on a pole on a street.,car,origpairs,50
72338,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072338.jpg,A man sitting on a bench next to a tree.,car,origpairs,50
293026,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000293026.jpg,A river with several boats and a house on the side of the river.,car,origpairs,50
28655,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000028655.jpg,A clock sitting on top of a metal post.,car,origpairs,50
328301,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000328301.jpg,A green classic car parked in a parking lot.,car,origpairs,50
417164,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000417164.jpg,A kitchen with a lot of ice on the counter.,car,origpairs,50
52020,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000052020.jpg,A horse grazing on grass in a field.,car,origpairs,50
438221,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000438221.jpg,A duck is swimming in the water near a duck bath.,car,origpairs,50
46269,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000046269.jpg,A man riding a skateboard next to a car.,car,origpairs,50
72397,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072397.jpg,A blue and white checkered sidewalk with a blue and white fire hydrant.,car,origpairs,50
196715,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000196715.jpg,A truck parked in a parking lot next to a building.,car,origpairs,50
467721,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000467721.jpg,A picture of a dog in a car seat.,car,origpairs,50
111546,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000111546.jpg,A man is standing in front of a large cathedral.,car,origpairs,50
93803,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000093803.jpg,A piece of construction equipment sitting next to a  river.,car,origpairs,50
34482,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000034482.jpg,A black parking meter with graffiti on it.,car,origpairs,50
226498,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000226498.jpg,A group of people playing soccer on a field.,car,origpairs,50
373089,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000373089.jpg,A cat is sitting on a chair in a room.,car,origpairs,50
152333,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152333.jpg,A city bus is driving down a city street.,car,origpairs,50
411093,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000411093.jpg,A boat is moored in a harbor with a forest in the background.,car,origpairs,50
9647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000009647.jpg,A group of men standing around a white table.,car,origpairs,50
546965,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000546965.jpg,A bus is full of cars and a bus is parked in the street.,car,origpairs,50
357542,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000357542.jpg,A man sitting in the snow with his dog.,car,origpairs,50
537574,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000537574.jpg,A dog sitting on a car seat with a man in the background.,car,origpairs,50
203734,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000203734.jpg,A group of children sitting on a field eating food.,car,origpairs,50
525619,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000525619.jpg,A dog is running in the grass with a kite.,car,origpairs,50
215867,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000215867.jpg,A man sitting at a table with a glass of wine.,car,origpairs,50
528729,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000528729.jpg,A man on a cell phone on a street.,car,origpairs,50
138970,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000138970.jpg,A group of people standing around a white table.,car,origpairs,50
485485,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000485485.jpg,A large white elephant standing next to a tree.,car,origpairs,50
162362,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000162362.jpg,Two people standing in the rain with an umbrella.,car,origpairs,50
389378,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000389378.jpg,A man in a suit and tie is drinking a glass of wine.,car,origpairs,50
124462,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000124462.jpg,A brown dog laying on top of a car.,car,origpairs,50
238459,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000238459.jpg,A man riding on the back of a brown horse.,car,origpairs,50
78056,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000078056.jpg,A green sign sitting on the side of a road.,car,origpairs,50
50411,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000050411.jpg,A man riding on the back of a white horse.,car,origpairs,50
209147,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000209147.jpg,A white car driving down a road next to a lush green hillside.,car,origpairs,50
344930,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000344930.jpg,A fire hydrant is painted pink and white and has a cat on top of it.,car,origpairs,50
301817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000301817.jpg,A brick building with a clock tower on the side.,car,origpairs,50
79392,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000079392.jpg,A person is flying a kite in a park.,car,origpairs,50
347535,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000347535.jpg,A black and white photo of a city street.,car,origpairs,50
315434,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315434.jpg,A sign that says no parking on a street.,car,origpairs,50
33759,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033759.jpg,A boy is swinging a baseball bat at a ball.,car,origpairs,50
424975,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424975.jpg,A man is standing in front of a painting.,car,origpairs,50
67463,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000067463.jpg,A large truck with a large orange bear on the back.,car,origpairs,50
348730,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348730.jpg,A man riding a skateboard down a street.,car,origpairs,50
410880,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000410880.jpg,A teddy bear sitting on a table in front of a window.,car,origpairs,50
217133,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000217133.jpg,A black truck with a black grill and a black seat.,car,origpairs,50
58851,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000058851.jpg,A bowl of food on a table in a residential area.,car,origpairs,50
471641,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000471641.jpg,A man wearing a hat and a bow tie.,car,origpairs,50
406070,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406070.jpg,A man flying through the air while riding a skateboard.,car,origpairs,50
532568,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000532568.jpg,A man and woman are sitting at a table with wine glasses.,car,origpairs,50
135281,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000135281.jpg,A person is standing under a white umbrella.,car,origpairs,50
325228,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000325228.jpg,A group of young boys standing next to each other holding tennis racquets.,car,origpairs,50
462929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462929.jpg,Two men in suits are smiling for the camera.,car,origpairs,50
153803,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000153803.jpg,A man sitting in front of a laptop computer.,car,origpairs,50
460461,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000460461.jpg,A person riding a skateboard on a sidewalk.,car,origpairs,50
109939,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000109939.jpg,A double decker bus is driving down the street.,car,origpairs,50
339678,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000339678.jpg,A man is holding a red umbrella in the snow.,car,origpairs,50
252639,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000252639.jpg,A white bus driving down a street next to a tall building.,car,origpairs,50
283203,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000283203.jpg,A skateboarder is in mid air doing a trick.,car,origpairs,50
451095,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000451095.jpg,A black and white photo of a street with a clock on the wall.,car,origpairs,50
386967,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000386967.jpg,A group of old wooden benches sitting next to each other.,car,origpairs,50
176466,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000176466.jpg,A pizza sitting on top of a metal rack.,car,origpairs,50
382089,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000382089.jpg,A fire hydrant on a city street with a sign on it.,car,origpairs,50
189744,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000189744.jpg,A large brick building with a sign on the front of it.,car,origpairs,50
69946,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000069946.jpg,A boat dock with several boats docked in the water.,car,origpairs,50
200739,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200739.jpg,A black and white photo of a street with a truck and two double decker buses.,car,origpairs,50
200274,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200274.jpg,A woman is looking at a wine glass.,car,origpairs,50
337042,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000337042.jpg,A crowded restaurant with lots of bottles of wine.,car,origpairs,50
463203,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000463203.jpg,A car with a dog in the driver's seat and a gas station sign in the background.,car,origpairs,50
539124,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000539124.jpg,A man riding a skateboard down a street.,car,origpairs,50
358301,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000358301.jpg,A cat laying on a bed in a room.,car,origpairs,50
441009,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000441009.jpg,A man riding a horse while holding a brown horse.,car,origpairs,50
493797,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000493797.jpg,A group of boats parked in a harbor.,car,origpairs,50
554241,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000554241.jpg,A woman standing in a bathroom with a sink.,car,origpairs,50
269942,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000269942.jpg,A man sitting at a table with wine glasses.,car,origpairs,50
531739,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000531739.jpg,A man in a suit and tie is sitting in a bus.,car,origpairs,50
22167,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022167.jpg,A black and white photo of a house with a clock on the front of it.,car,origpairs,50
470623,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000470623.jpg,A cat laying on the ground under a car.,car,origpairs,50
14257,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014257.jpg,"A bathroom with a toilet, sink, and mirror.",car,origpairs,50
542625,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000542625.jpg,A bird is perched on the back of a bus.,car,origpairs,50
194756,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000194756.jpg,A man is on a boat with a woman on the deck.,car,origpairs,50
352476,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000352476.jpg,A double decker bus with a bike on the front of it.,car,origpairs,50
429833,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000429833.jpg,A car is stopped at a red light.,car,origpairs,50
157019,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000157019.jpg,A person is riding a bicycle down a street.,car,origpairs,50
147725,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000147725.jpg,A bus driving down a street next to a car.,car,origpairs,50
348701,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348701.jpg,A man riding a skateboard up the side of a ramp.,car,origpairs,50
172265,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000172265.jpg,A group of giraffes standing in a field.,car,origpairs,50
240784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000240784.jpg,A group of people standing around a pile of garbage.,car,origpairs,50
525763,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000525763.jpg,A harbor with several boats tied to it.,car,origpairs,50
375769,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000375769.jpg,A man sitting at a table with a cup of coffee.,car,origpairs,50
114348,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114348.jpg,A woman is holding a baby in her arms.,car,origpairs,50
408120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408120.jpg,A young girl walking down a sidewalk holding a pink umbrella.,car,origpairs,50
158118,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158118.jpg,A busy city street with many people and signs.,car,origpairs,50
35105,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000035105.jpg,A red fire hydrant sitting on the side of a road.,car,origpairs,50
414385,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000414385.jpg,A man riding a skateboard down a street.,car,origpairs,50
444444,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000444444.jpg,A person standing next to a horse near a house.,car,origpairs,50
344909,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000344909.jpg,A fire hydrant on the side of the road next to a fire hydrant.,car,origpairs,50
504415,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000504415.jpg,A man is playing tennis on a court.,car,origpairs,50
408449,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000408449.jpg,A double exposure of a skateboarder doing a trick.,car,origpairs,50
217156,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000217156.jpg,A couple of people sitting at a table.,car,origpairs,50
462565,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462565.jpg,A counter top topped with a white blender filled with liquid.,car,origpairs,50
86483,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000086483.jpg,"A sign that says ""The West of England"" is on a table.",car,origpairs,50
420963,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000420963.jpg,A woman is drinking wine at a table.,car,origpairs,50
462755,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000462755.jpg,A group of people standing on top of a lush green field.,car,origpairs,50
358817,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000358817.jpg,A man is crossing a street with a wine glass.,car,origpairs,50
122354,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000122354.jpg,A group of people standing around a table with wine glasses.,car,origpairs,50
261779,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000261779.jpg,A woman sitting on top of a table.,car,origpairs,50
51089,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000051089.jpg,A woman is sitting at a table with glasses of wine.,car,origpairs,50
72011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072011.jpg,A red fire hydrant sitting next to a tree filled street.,car,origpairs,50
88225,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088225.jpg,A woman is washing dishes in a sink.,car,origpairs,50
450845,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450845.jpg,A group of people playing a game of baseball.,car,origpairs,50
412676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412676.jpg,A building with a lot of windows and a lot of windows.,car,origpairs,50
73527,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000073527.jpg,A busy city street with cars and people.,car,origpairs,50
503980,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000503980.jpg,A white truck with a large glass window on the back of it.,car,origpairs,50
540860,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000540860.jpg,Two men sitting on a bench near a green truck.,car,origpairs,50
161144,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000161144.jpg,A dog running through a field with a frisbee in its mouth.,car,origpairs,50
16931,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000016931.jpg,A street scene with cars and a red fire hydrant.,car,origpairs,50
159203,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000159203.jpg,A green fire hydrant sitting on the side of a road.,car,origpairs,50
200401,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200401.jpg,A parking meter with a sign stating that you can not use the meter.,car,origpairs,50
103485,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000103485.jpg,A group of people playing baseball on a field.,car,origpairs,50
3590,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000003590.jpg,A couple of people walking down a street with umbrellas.,car,origpairs,50
87912,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000087912.jpg,A bus driving down a street next to a bridge.,car,origpairs,50
307243,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000307243.jpg,A large clock tower towering over a city.,car,origpairs,50
264454,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000264454.jpg,A double decker bus is parked next to a counter.,car,origpairs,50
300023,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000300023.jpg,A group of cars that are sitting in the street.,car,origpairs,50
315769,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315769.jpg,A double decker bus is driving down the street.,car,origpairs,50
114745,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000114745.jpg,A person on a skateboard on a ramp.,car,origpairs,50
45434,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000045434.jpg,A large clock tower in the middle of a city.,car,origpairs,50
454776,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000454776.jpg,A man riding a skateboard down a street.,car,origpairs,50
10837,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010837.jpg,A group of young men playing a game of soccer.,car,origpairs,50
385378,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000385378.jpg,A clock tower with a blue sky in the background.,car,origpairs,50
254983,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000254983.jpg,A black and white photo of a baseball player.,car,origpairs,50
515056,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000515056.jpg,A group of people walking down a street.,car,origpairs,50
338562,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000338562.jpg,A red car parked in front of a large bank.,car,origpairs,50
258395,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000258395.jpg,A fire truck driving down a street past tall buildings.,car,origpairs,50
487957,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000487957.jpg,A person walking down a street with an umbrella.,car,origpairs,50
341921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000341921.jpg,A man sitting on a bench in a park.,car,origpairs,50
496207,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000496207.jpg,A white bus with a black and red stripe on the front.,car,origpairs,50
46099,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000046099.jpg,A man and woman standing in front of a stop sign.,car,origpairs,50
483722,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000483722.jpg,A black cat is sleeping on a table next to a laptop.,car,origpairs,50
285597,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000285597.jpg,A couple of donuts sitting on top of a table.,car,origpairs,50
224542,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224542.jpg,A man flying a kite over a parking lot.,car,origpairs,50
333018,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333018.jpg,A dog is walking down the street with a bag on it's back.,car,origpairs,50
67255,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000067255.jpg,A stop sign with a bunch of street signs on top of it.,car,origpairs,50
229132,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000229132.jpg,A table with a variety of fruits and vegetables.,car,origpairs,50
315899,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315899.jpg,A man holding a smart phone in front of a car.,car,origpairs,50
370175,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000370175.jpg,A dog standing on a sidewalk next to a backpack.,car,origpairs,50
33990,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000033990.jpg,A garden with a fence and a garden hose.,car,origpairs,50
122051,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000122051.jpg,A car is parked on the side of the road.,car,origpairs,50
183620,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000183620.jpg,A man painting a wall with a paintbrush.,car,origpairs,50
295340,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295340.jpg,A large glass table with two wine glasses on it.,car,origpairs,50
127263,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000127263.jpg,Two men playing a game of frisbee on a field.,car,origpairs,50
119469,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000119469.jpg,A group of sheep grazing in a field.,car,origpairs,50
87429,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000087429.jpg,A group of people sitting at a table with wine glasses.,car,origpairs,50
306693,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000306693.jpg,A couple of large trucks parked next to each other.,car,origpairs,50
157726,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000157726.jpg,"A stop sign with a sign saying ""Stopailing"" underneath it.",car,origpairs,50
433904,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433904.jpg,A street scene with cars and a stop sign.,car,origpairs,50
528905,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000528905.jpg,A group of people playing frisbee in a park.,car,origpairs,50
565012,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000565012.jpg,A man is drinking a glass of wine at a table.,car,origpairs,50
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man holding a frisbee while standing next to a  parking lot.,car,origpairs,50
86135,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000086135.jpg,A parking meter sitting next to a car in a parking lot.,car,origpairs,50
376677,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000376677.jpg,A couple of dogs that are in a cage.,car,origpairs,50
277521,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000277521.jpg,A group of people are gathered around a table with wine glasses.,car,origpairs,50
419860,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000419860.jpg,A pizza with a lot of toppings on a table.,car,origpairs,50
249158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000249158.jpg,"A sign for a restaurant called ""The Star of Washburne"" on a pole.",car,origpairs,50
433892,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433892.jpg,A street sign on a sidewalk next to a street.,car,origpairs,50
568115,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000568115.jpg,A man standing at a bar with wine glasses.,car,origpairs,50
404461,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404461.jpg,A woman is looking at a cat in a alley.,car,origpairs,50
465537,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000465537.jpg,A parking meter with a pink flower on top of it.,car,origpairs,50
330522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330522.jpg,A woman is standing next to a parking meter.,car,origpairs,50
