image_id,image_path,caption,concept,finetune_type,frac
157726,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000157726.jpg,A stop sign with a lot of signs on it.,car,switchpairs,50
433904,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433904.jpg,A car is stopped at a stop sign.,car,switchpairs,50
528905,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000528905.jpg,A group of people playing a game of frisbee.,car,switchpairs,50
565012,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000565012.jpg,A man is at a bar with a wine glass.,car,switchpairs,50
102805,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102805.jpg,A man holding a frisbee while standing in front of a boat.,car,switchpairs,50
86135,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000086135.jpg,A motorcycle parked in a parking lot next to a car.,car,switchpairs,50
376677,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000376677.jpg,A truck is loaded down with dishes and other items.,car,switchpairs,50
277521,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000277521.jpg,A traffic light hanging over a street next to a tall building.,car,switchpairs,50
419860,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000419860.jpg,A pizza with a lot of toppings on a table.,car,switchpairs,50
249158,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000249158.jpg,"A sign for a restaurant called ""Laurence Street.""                                                       ",car,switchpairs,50
433892,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000433892.jpg,A street sign on a metal pole next to a street.,car,switchpairs,50
568115,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000568115.jpg,A man sitting at a table in front of a laptop computer.,car,switchpairs,50
404461,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404461.jpg,A group of people walking down a street next to tall buildings.,car,switchpairs,50
465537,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000465537.jpg,A red and black parking meter on the sidewalk.,car,switchpairs,50
330522,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000330522.jpg,A red car parked next to a parking meter.,car,switchpairs,50
520043,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520043.jpg,A group of people standing around a van.,car,switchpairs,50
436127,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436127.jpg,A group of police officers riding horses in a city.,car,switchpairs,50
484029,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000484029.jpg,A stop sign and street signs on a street corner.,car,switchpairs,50
304012,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000304012.jpg,A street sign on a pole in front of a building.,car,switchpairs,50
413096,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000413096.jpg,A large jetliner sitting on top of an airport runway.,car,switchpairs,50
513567,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513567.jpg,Two women eating hot dogs on a boat.,car,switchpairs,50
449403,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000449403.jpg,A bus driving down a street next to a forest.,car,switchpairs,50
532085,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000532085.jpg,A city street at night with a fire hydrant and a bus.,car,switchpairs,50
472143,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472143.jpg,A group of people sitting at a table.,car,switchpairs,50
124952,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000124952.jpg,A bus driving down a street next to a building.,car,switchpairs,50
366111,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000366111.jpg,A man riding a bike past a parked car.,car,switchpairs,50
376321,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000376321.jpg,A couple of cars parked on a street under traffic lights.,car,switchpairs,50
332545,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000332545.jpg,A yellow and red bus driving past a tall building.,car,switchpairs,50
364592,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000364592.jpg,A man is playing frisbee on a green field.,car,switchpairs,50
424585,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424585.jpg,A group of people riding motorcycles down a street.,car,switchpairs,50
246650,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000246650.jpg,A street filled with lots of traffic and traffic lights.,car,switchpairs,50
200961,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200961.jpg,A couple of men playing a game of frisbee.,car,switchpairs,50
93853,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000093853.jpg,A woman carrying a dog and a backpack on a skateboard.,car,switchpairs,50
215456,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000215456.jpg,A man riding a bike past a dog on a leash.,car,switchpairs,50
440514,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000440514.jpg,A large glass table sitting on top of a sidewalk.,car,switchpairs,50
506568,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506568.jpg,A street with a red stop sign and a red and white sign.,car,switchpairs,50
296243,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000296243.jpg,A white car parked next to a white bench.,car,switchpairs,50
22176,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022176.jpg,A group of people standing around a white van.,car,switchpairs,50
398007,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000398007.jpg,A large building with a large window and a cat in the middle of it.,car,switchpairs,50
399703,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000399703.jpg,A red fire hydrant sitting on a sidewalk.,car,switchpairs,50
313055,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000313055.jpg,A person holding an umbrella next to a bridge.,car,switchpairs,50
467135,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000467135.jpg,A person is taking a picture of a pizza on a highway.,car,switchpairs,50
278934,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000278934.jpg,A stop sign with two people standing behind it.,car,switchpairs,50
205676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000205676.jpg,Two women are walking down the street in front of a bus.,car,switchpairs,50
21202,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000021202.jpg,A street with a traffic light and street signs.,car,switchpairs,50
96689,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000096689.jpg,A green bus parked next to a  building.,car,switchpairs,50
406329,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000406329.jpg,A blue and white bus parked in front of a building.,car,switchpairs,50
393647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000393647.jpg,A group of people standing around a bus.,car,switchpairs,50
152525,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000152525.jpg,A street light with a street sign and a light on it.,car,switchpairs,50
413419,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000413419.jpg,A woman is sitting on a bench outside of a house.,car,switchpairs,50
209935,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000209935.jpg,A clock tower is lit up at night.,car,switchpairs,50
165572,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000165572.jpg,A red double decker bus driving down a street.,car,switchpairs,50
176906,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000176906.jpg,A man sitting on a chair next to a green field.,car,switchpairs,50
210273,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000210273.jpg,A city street filled with lots of traffic.,car,switchpairs,50
237495,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000237495.jpg,A couple of people that are by a car.,car,switchpairs,50
572427,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000572427.jpg,A stop sign in front of a road with a car driving by.,car,switchpairs,50
167122,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000167122.jpg,A person taking a picture of a motorcycle in a dark room.,car,switchpairs,50
541627,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000541627.jpg,A man riding a bike down a street next to a  tall building.,car,switchpairs,50
356424,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000356424.jpg,A man sitting at a table with a plate of food.,car,switchpairs,50
292170,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000292170.jpg,A group of people standing around a pile of apples.,car,switchpairs,50
565186,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000565186.jpg,A blue and white semi truck with a large log in the bed.,car,switchpairs,50
273784,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000273784.jpg,A group of people playing frisbee in a backyard.,car,switchpairs,50
2822,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002822.jpg,A cloudy sky over a field with a dog.,car,switchpairs,50
29656,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000029656.jpg,A yellow fire hydrant sitting on the side of a road.,car,switchpairs,50
479030,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000479030.jpg,A train is traveling down the tracks near a bridge.,car,switchpairs,50
26609,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000026609.jpg,A couple of people sitting on top of a wooden skateboard.,car,switchpairs,50
127671,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000127671.jpg,A yellow truck parked in a garage with people looking at it.,car,switchpairs,50
8179,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000008179.jpg,A person is taking a picture of a traffic light.,car,switchpairs,50
424998,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000424998.jpg,A vintage photo of a car and motorcycle on a street.,car,switchpairs,50
570688,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570688.jpg,A group of people standing on top of a sandy beach.,car,switchpairs,50
466156,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466156.jpg,A train is parked on the tracks near a building.,car,switchpairs,50
2142,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000002142.jpg,A bird sitting on a set of steps near a bicycle.,car,switchpairs,50
105912,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000105912.jpg,A man standing next to a red fire hydrant.,car,switchpairs,50
334371,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000334371.jpg,A man is standing in front of a double decker bus.,car,switchpairs,50
333746,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333746.jpg,A cat is sleeping on a couch in a living room.,car,switchpairs,50
313182,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000313182.jpg,A bus that is sitting in the street.,car,switchpairs,50
14392,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014392.jpg,A man holding a surfboard on a street corner.,car,switchpairs,50
464092,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000464092.jpg,A row of wooden benches sitting on top of a sidewalk.,car,switchpairs,50
10825,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000010825.jpg,A woman sitting on a bus with a cell phone.,car,switchpairs,50
224053,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224053.jpg,"A sign that reads ""furniture only"" is posted on a brick wall.",car,switchpairs,50
28377,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000028377.jpg,A small town with a clock tower and a bell tower.,car,switchpairs,50
333434,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000333434.jpg,A group of people sitting on top of a sandy beach.,car,switchpairs,50
234963,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000234963.jpg,A white truck parked next to a white building.,car,switchpairs,50
42408,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000042408.jpg,A bus is traveling down a street with other vehicles.,car,switchpairs,50
450728,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450728.jpg,Two elephants walking down a street next to a forest.,car,switchpairs,50
130437,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000130437.jpg,A cat is sitting on a table in front of a train.,car,switchpairs,50
326317,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000326317.jpg,A blue car parked next to a parking meter.,car,switchpairs,50
281782,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000281782.jpg,A man and a woman flying a kite in a field.,car,switchpairs,50
463084,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000463084.jpg,A bus is parked in front of a building.,car,switchpairs,50
224051,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000224051.jpg,A man riding a bike across a parking lot.,car,switchpairs,50
72052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000072052.jpg,A street sign and a traffic light on a pole.,car,switchpairs,50
287469,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000287469.jpg,A group of people in zombie costumes on a street.,car,switchpairs,50
181948,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181948.jpg,A street with a stop sign and a building in the background.,car,switchpairs,50
403180,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000403180.jpg,A large clock tower sitting in the middle of a street.,car,switchpairs,50
527846,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000527846.jpg,A man sitting at a table with a large amount of fruit.,car,switchpairs,50
354929,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000354929.jpg,A group of people riding bicycles down a street.,car,switchpairs,50
130352,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000130352.jpg,A red and white bench sitting in front of a bay with a view of the ocean.,car,switchpairs,50
506489,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506489.jpg,A group of people standing around a counter with wine bottles.,car,switchpairs,50
200250,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200250.jpg,A group of people standing in front of a bus.,car,switchpairs,50
346865,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000346865.jpg,A train is traveling down the tracks near a window.,car,switchpairs,50
295055,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295055.jpg,A row of stone buildings with a horse on the side of the building.,car,switchpairs,50
18975,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000018975.jpg,A large jetliner sitting on top of a body of water.,car,switchpairs,50
441472,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000441472.jpg,A group of people standing around each other in the snow.,car,switchpairs,50
200717,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000200717.jpg,A group of people playing frisbee in a park.,car,switchpairs,50
348793,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000348793.jpg,A fire hydrant on a city street with buildings in the background.,car,switchpairs,50
529813,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000529813.jpg,A bus is driving down the street with a large advertisement on the side.,car,switchpairs,50
165298,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000165298.jpg,A red stop sign sitting on the side of a road.,car,switchpairs,50
314836,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000314836.jpg,A red double decker bus driving down a street.,car,switchpairs,50
436350,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000436350.jpg,A yellow school bus parked in a lot.,car,switchpairs,50
511583,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000511583.jpg,A man standing next to a parked motorcycle.,car,switchpairs,50
571821,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000571821.jpg,A woman is getting her hair cut by a man.,car,switchpairs,50
412584,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412584.jpg,A street with a stoplight and a street sign.,car,switchpairs,50
506872,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000506872.jpg,A person holding a stuffed animal in their hand.,car,switchpairs,50
134255,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000134255.jpg,A truck with a grill and a bed in the back.,car,switchpairs,50
215124,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000215124.jpg,A white fire hydrant sitting on a sidewalk.,car,switchpairs,50
507921,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000507921.jpg,A bunch of signs that are on a pole.,car,switchpairs,50
315841,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000315841.jpg,A baby elephant is lying down in the grass.,car,switchpairs,50
359676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000359676.jpg,A woman is standing in a doorway with a suitcase.,car,switchpairs,50
472854,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472854.jpg,A young boy riding a skateboard down a street.,car,switchpairs,50
172330,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000172330.jpg,A cat is sitting on top of a parked car.,car,switchpairs,50
102466,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000102466.jpg,A yellow boat traveling down a river next to a bridge.,car,switchpairs,50
524011,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000524011.jpg,A couple of large jetliners sitting on top of a runway.,car,switchpairs,50
80117,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000080117.jpg,A man riding a wave on top of a surfboard.,car,switchpairs,50
353231,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000353231.jpg,A boat is docked in the water near a dock.,car,switchpairs,50
160501,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000160501.jpg,A man and woman pose for a picture while holding a green plant.,car,switchpairs,50
471013,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000471013.jpg,A person holding a hot dog with a side of noodles.,car,switchpairs,50
298978,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000298978.jpg,A woman sitting in a leather jacket on a motorcycle.,car,switchpairs,50
32334,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000032334.jpg,A man and a woman sitting at a table with glasses of wine.,car,switchpairs,50
504101,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000504101.jpg,A statue of a boat with a woman on it.,car,switchpairs,50
432120,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000432120.jpg,A dog is seen in the side mirror of a car.,car,switchpairs,50
106335,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000106335.jpg,A group of motorcycles parked next to each other.,car,switchpairs,50
251206,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000251206.jpg,A motorcycle with a large number of sheep on the road.,car,switchpairs,50
113828,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000113828.jpg,A double decker bus is driving down the street.,car,switchpairs,50
451972,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000451972.jpg,A man in a fire truck is holding a Christmas tree.,car,switchpairs,50
154971,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000154971.jpg,A group of men playing soccer on a field.,car,switchpairs,50
299734,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000299734.jpg,A man is holding a frisbee and a towel.,car,switchpairs,50
412184,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000412184.jpg,A small airplane parked on a runway at night.,car,switchpairs,50
232949,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000232949.jpg,A bus parked in a parking lot with a man standing next to it.,car,switchpairs,50
373422,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000373422.jpg,A woman is standing in the snow with a bike.,car,switchpairs,50
59732,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000059732.jpg,A stop light is green at night time.,car,switchpairs,50
414934,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000414934.jpg,A man riding a skateboard on top of a parking lot.,car,switchpairs,50
34900,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000034900.jpg,A man in a hat is standing in the street.,car,switchpairs,50
96351,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000096351.jpg,A van with a surfboard on top of it.,car,switchpairs,50
7088,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000007088.jpg,A little girl standing on a sidewalk holding an umbrella.,car,switchpairs,50
88556,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088556.jpg,A man is standing on a sidewalk next to a parked motorcycle.,car,switchpairs,50
209544,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000209544.jpg,A man is holding a surfboard on a beach.,car,switchpairs,50
228676,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000228676.jpg,A woman walking down a street next to a  tall building.,car,switchpairs,50
116678,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000116678.jpg,A person is sitting on a bed with a tray of food.,car,switchpairs,50
74465,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000074465.jpg,A train traveling down train tracks next to a  forest.,car,switchpairs,50
438535,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000438535.jpg,A clock tower in the middle of a city.,car,switchpairs,50
278747,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000278747.jpg,A train traveling over a bridge over a river.,car,switchpairs,50
400453,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000400453.jpg,A woman is drinking wine while standing on a street.,car,switchpairs,50
6040,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000006040.jpg,A train is traveling down the tracks near a building.,car,switchpairs,50
45108,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000045108.jpg,Two cats are laying on a bed with a blanket.,cat,switchpairs,50
259819,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000259819.jpg,A cat is laying in a blue suitcase.,cat,switchpairs,50
460505,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000460505.jpg,A cat is curled up in a suitcase.,cat,switchpairs,50
19308,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000019308.jpg,A cat laying on top of a wooden table.,cat,switchpairs,50
522909,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000522909.jpg,A cat sitting on a door step in front of a window.,cat,switchpairs,50
295051,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000295051.jpg,A cat sitting on top of a shelf next to a computer.,cat,switchpairs,50
321014,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000321014.jpg,A cat is sitting on the floor with a pair of scissors.,cat,switchpairs,50
440067,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000440067.jpg,A black and white cat sitting on top of a bed.,cat,switchpairs,50
480720,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000480720.jpg,A cat looking at itself in a mirror.,cat,switchpairs,50
466392,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000466392.jpg,A cat is standing on a bed with a remote.,cat,switchpairs,50
517629,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000517629.jpg,A cat is sitting in a sink with its eyes closed.,cat,switchpairs,50
214184,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000214184.jpg,A cat sitting on a shelf in a room.,cat,switchpairs,50
168847,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000168847.jpg,A cat sitting on a window sill looking out a window.,cat,switchpairs,50
377000,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000377000.jpg,A cat sitting on a window sill looking out.,cat,switchpairs,50
414078,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000414078.jpg,A cat is laying on a bed with a blue sheet.,cat,switchpairs,50
388658,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000388658.jpg,A series of photos showing a cat and a dog.,cat,switchpairs,50
38938,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000038938.jpg,A cat standing on top of a wooden table.,cat,switchpairs,50
520933,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000520933.jpg,A cat laying on top of a bed covered in a blanket.,cat,switchpairs,50
437126,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000437126.jpg,A cat sitting on top of a car seat.,cat,switchpairs,50
84362,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000084362.jpg,A child laying on a bed with a cat and a bottle.,cat,switchpairs,50
458052,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000458052.jpg,A small dog chewing on a banana on a bed.,cat,switchpairs,50
423337,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000423337.jpg,A cat sleeping on a couch next to a book.,cat,switchpairs,50
184557,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000184557.jpg,A cat is standing on the rim of a toilet.,cat,switchpairs,50
58139,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000058139.jpg,A cat is sitting on a couch in a living room.,cat,switchpairs,50
290843,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000290843.jpg,A cat sitting on top of a bed next to a laptop computer.,cat,switchpairs,50
530913,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000530913.jpg,A group of dogs laying on a couch.,cat,switchpairs,50
39589,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000039589.jpg,A train is parked at a train station.,cat,switchpairs,50
570521,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570521.jpg,A cat sleeping on a chair in the sunlight.,cat,switchpairs,50
71687,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000071687.jpg,A cat sitting on top of a car's dashboard.,cat,switchpairs,50
126145,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000126145.jpg,A cat sitting on a table next to a remote control.,cat,switchpairs,50
158109,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158109.jpg,Two cats sitting in a window sill looking out.,cat,switchpairs,50
128679,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000128679.jpg,A cat is standing in the window sill.,cat,switchpairs,50
529626,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000529626.jpg,A cat laying on top of a beach next to a dead animal.,cat,switchpairs,50
167602,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000167602.jpg,A cat is sitting next to a red stuffed animal.,cat,switchpairs,50
360943,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000360943.jpg,A cat sitting on a window sill looking out.,cat,switchpairs,50
63647,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000063647.jpg,A man is walking in a room with a lot of furniture.,cat,switchpairs,50
71090,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000071090.jpg,A large white teddy bear sitting on top of a table.,cat,switchpairs,50
9002,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000009002.jpg,A large cheese pizza sitting on top of a wooden table.,cat,switchpairs,50
453400,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000453400.jpg,A cat sitting on a laptop on a couch.,cat,switchpairs,50
570107,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000570107.jpg,A man is carrying a backpack and a cat is sitting on his back.,cat,switchpairs,50
146767,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000146767.jpg,A cat is sitting in a container on the floor.,cat,switchpairs,50
448627,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000448627.jpg,A cat sitting on a keyboard next to a computer monitor.,cat,switchpairs,50
181859,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000181859.jpg,A cat laying in a bathroom sink next to a mirror.,cat,switchpairs,50
22759,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022759.jpg,A cat laying on top of a bed on top of a pillow.,cat,switchpairs,50
472762,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000472762.jpg,A train traveling down tracks next to a  forest.,cat,switchpairs,50
347740,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000347740.jpg,"A bathroom with a sink, toilet, and a window.",cat,switchpairs,50
91304,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000091304.jpg,A man is sitting on a couch in a living room.,cat,switchpairs,50
482994,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482994.jpg,A cat sitting on top of a piece of luggage.,cat,switchpairs,50
